,playerName,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,yearsInCollege,heightInCm,weightInKg,position
0,Tayshaun Prince\princta01,2001-02,Kentucky,SEC,32,32,33.3,6.4,13.8,.467,4.4,7.8,.564,2.0,6.0,.340,2.6,3.7,.703,2.1,4.2,6.3,1.6,1.1,1.3,2.0,1.6,17.5,,11.99,4,206,97,Forward
1,Darius Johnson-Odom\johnsda03,2011-12,Marquette,Big East,34,33,32.9,6.2,13.8,.447,3.9,7.9,.493,2.3,5.9,.385,3.7,4.9,.764,0.6,2.9,3.5,2.7,0.9,0.1,2.4,2.0,18.3,,7.50,3,188,97,Guard
2,Derrick Dial\dialde01,1997-98,Eastern Michigan,MAC,29,,,7.7,15.8,.484,4.9,9.0,.548,2.7,6.8,.399,2.9,3.7,.785,,,6.7,2.3,1.3,0.9,,,20.9,,2.67,4,193,83,Guard
3,P.J. Brown\brownpj01,1991-92,Louisiana Tech,Sun Belt,31,,30.0,4.9,10.0,.489,4.6,9.2,.504,0.3,0.8,.320,2.7,3.7,.730,,,9.9,1.7,0.9,2.4,2.4,3.1,12.7,,-0.24,4,211,102,Center
4,Jason Thompson\thompja02,2007-08,Rider,MAAC,34,34,34.6,8.1,14.4,.560,7.8,13.4,.578,0.3,1.0,.324,3.9,6.7,.581,3.4,8.8,12.1,2.7,1.1,2.7,2.9,2.9,20.4,,-3.72,4,211,113,Center
5,Richard Hamilton\hamilri01,1998-99,UConn,Big East,34,,32.1,7.3,16.4,.443,5.3,10.6,.496,2.0,5.8,.347,5.0,6.0,.833,,,4.8,2.7,1.2,0.3,2.4,1.6,21.5,,8.80,3,198,83,Guard
6,Scotty Hopson\hopsosc01,2010-11,Tennessee,SEC,32,32,29.3,5.9,13.0,.452,4.2,8.6,.491,1.7,4.4,.376,3.6,4.8,.735,0.9,2.5,3.3,1.3,0.8,0.2,2.8,2.0,17.0,,8.73,3,201,90,Guard
7,Alec Peters\peteral01,2016-17,Valparaiso,Horizon,29,29,35.1,7.5,16.1,.466,5.5,10.6,.519,2.0,5.5,.363,5.9,6.7,.887,2.6,7.6,10.1,2.2,0.8,0.4,2.4,2.2,23.0,,-1.59,4,206,102,Forward
8,John Jenkins\jenkijo01,2011-12,Vanderbilt,SEC,35,35,33.6,6.2,13.1,.474,2.4,4.4,.542,3.8,8.7,.439,3.7,4.4,.837,0.5,2.4,2.9,1.2,0.8,0.3,1.6,1.2,19.9,,8.04,3,193,97,Guard
9,Mangok Mathiang\mathima01,2016-17,Louisville,ACC,33,19,20.8,3.2,5.9,.531,3.2,5.9,.531,0.0,0.0,,1.5,2.3,.671,2.6,3.4,6.0,0.7,0.5,1.1,1.2,2.5,7.8,,11.15,4,208,99,Forward
10,DeMarre Carroll\carrode01,,Vanderbilt,,64,21,21.9,3.0,5.9,.508,2.9,5.3,.537,0.1,0.5,.229,1.1,2.0,.547,2.1,2.9,5.0,1.3,0.9,0.2,1.1,2.1,7.2,,,6,203,102,Forward
11,Vince Carter\cartevi01,1997-98,UNC,ACC,38,,,5.9,10.0,.591,4.7,7.2,.662,1.2,2.8,.411,2.6,3.9,.680,,,5.1,1.9,1.2,0.9,,,15.6,,10.38,3,201,97,Forward
12,Alan Anderson\anderal01,2004-05,Michigan State,Big Ten,33,33,26.6,4.5,8.1,.556,3.8,6.2,.611,0.8,2.0,.385,3.5,3.9,.877,1.8,3.7,5.6,1.7,1.0,0.2,1.6,2.7,13.2,,7.41,4,198,99,Forward
13,Luke Harangody\haranlu01,2009-10,Notre Dame,Big East,30,25,33.0,8.1,16.9,.481,7.3,14.2,.514,0.8,2.7,.309,4.7,5.9,.787,2.2,6.9,9.1,1.6,0.5,0.7,1.8,2.3,21.8,,6.22,4,203,111,Forward
14,Maurice Taylor\tayloma01,1996-97,Michigan,Big Ten,35,,30.1,4.9,9.7,.507,4.9,9.6,.512,0.0,0.1,.200,2.4,3.3,.718,,,6.2,1.1,0.7,0.9,2.0,2.7,12.3,,10.53,3,206,117,Forward
15,Mark Pope\popema01,,Washington,,56,29,31.1,3.9,7.0,.552,3.7,6.5,.563,0.2,0.5,.407,3.3,4.0,.838,,,8.1,1.6,1.0,0.5,2.3,2.4,11.2,,,6,208,106,Center
16,Sean Singletary\singlse01,2007-08,Virginia,ACC,33,33,34.0,6.2,14.4,.426,4.4,9.6,.456,1.8,4.8,.367,5.7,6.7,.851,0.8,3.1,3.8,6.1,1.8,0.0,3.9,2.7,19.8,,5.63,4,183,83,Guard
17,Jerian Grant\grantje02,2014-15,Notre Dame,ACC,38,38,37.1,5.4,11.2,.478,4.1,7.1,.572,1.3,4.2,.316,4.5,5.7,.780,0.3,2.7,3.0,6.7,1.7,0.5,2.2,2.0,16.5,,7.02,4,196,92,Guard
18,Brandon Armstrong\armstbr01,2000-01,Pepperdine,WCC,31,30,33.1,7.7,17.3,.447,5.3,10.9,.484,2.5,6.4,.384,4.1,5.0,.826,1.2,2.1,3.3,1.5,1.5,0.2,2.1,2.7,22.1,,1.77,2,196,85,Guard
19,Jarrod Uthoff\uthofja01,2015-16,Iowa,Big Ten,33,33,30.8,6.6,14.8,.448,4.6,9.5,.484,2.0,5.2,.382,3.7,4.5,.813,1.5,4.9,6.3,1.1,1.0,2.6,1.2,1.5,18.9,,8.71,3,206,95,Forward
20,Trenton Hassell\hassetr01,2000-01,Austin Peay,OVC,32,32,37.9,7.7,15.8,.485,6.0,11.6,.520,1.7,4.3,.390,4.6,5.8,.796,2.6,5.2,7.8,4.5,1.2,0.5,3.8,2.1,21.7,,-3.26,3,196,90,Forward
21,Jimmer Fredette\fredeji01,2010-11,BYU,MWC,37,37,35.8,9.4,20.7,.452,6.0,12.2,.491,3.4,8.5,.396,6.8,7.6,.894,0.6,2.8,3.4,4.3,1.3,0.0,3.5,1.3,28.9,,5.76,4,188,88,Guard
22,Thomas Welsh\welshth01,2017-18,UCLA,Pac-12,33,33,33.2,4.9,10.1,.485,3.5,6.7,.527,1.4,3.4,.402,1.5,1.8,.828,2.6,8.2,10.8,1.4,0.7,0.9,1.0,2.4,12.6,,6.86,4,213,111,Center
23,Troy Bell\belltr01,2002-03,Boston College,Big East,31,31,38.6,7.2,16.4,.441,3.8,7.9,.484,3.4,8.5,.402,7.3,8.6,.847,1.5,3.0,4.6,3.7,2.3,0.2,2.5,2.1,25.2,,7.23,4,185,81,Guard
24,Anthony Carter\cartean01,1997-98,Hawaii,WAC,29,,,6.6,14.6,.453,5.4,10.8,.503,1.2,3.8,.309,3.8,4.9,.782,,,5.2,7.3,2.2,0.3,,,18.2,,4.27,2,185,86,Guard
25,Chris McCray\mccrach01,2005-06,Maryland,ACC,16,15,30.7,4.9,9.6,.516,3.4,5.5,.625,1.5,4.1,.369,3.8,4.3,.897,1.3,2.3,3.5,3.6,2.2,0.6,2.5,2.1,15.2,,6.73,4,196,87,Guard
26,Pat Garrity\garripa01,1997-98,Notre Dame,Big East,27,,,7.9,16.5,.481,6.4,12.5,.516,1.5,4.0,.370,5.9,7.9,.750,,,8.3,2.4,0.6,0.6,,,23.2,,6.28,4,206,107,Forward
27,Jacob Wiley\wileyja01,,Montana,,20,0,3.0,0.4,0.8,.500,0.4,0.8,.533,0.0,0.1,.000,0.2,0.2,.750,0.2,0.4,0.6,0.0,0.0,0.1,0.3,0.3,1.0,,,4,201,99,Forward
28,Jason Hart\hartja01,1999-00,Syracuse,Big East,32,,33.8,3.9,9.5,.411,2.7,5.9,.460,1.2,3.6,.330,2.9,4.0,.734,,,3.0,6.5,1.8,0.1,3.5,2.4,11.9,,6.20,4,190,83,Guard
29,Ruben Boumtje-Boumtje\boumtru01,2000-01,Georgetown,Big East,33,33,21.6,3.2,6.2,.517,3.2,6.2,.517,0.0,0.0,,2.7,3.8,.718,2.6,4.2,6.8,0.9,0.7,2.4,2.2,2.5,9.1,,1.58,4,213,116,Center
30,Gary Payton\paytoga02,1989-90,Oregon State,Pac-10,29,29,37.8,9.9,19.7,.504,8.1,14.3,.569,1.8,5.4,.333,4.1,5.9,.690,,,4.7,8.1,3.4,0.5,3.7,3.6,25.7,,6.91,4,193,81,Guard
31,Ben Simmons\simmobe01,2015-16,LSU,SEC,33,32,34.9,6.5,11.7,.560,6.5,11.6,.561,0.0,0.1,.333,6.0,9.0,.670,3.1,8.6,11.8,4.8,2.0,0.8,3.4,2.8,19.2,,7.00,1,208,102,Forward
32,Jawun Evans\evansja01,2016-17,Oklahoma State,Big 12,32,32,29.3,6.6,15.1,.438,5.5,12.1,.452,1.1,3.0,.379,4.8,6.0,.812,0.8,2.7,3.4,6.4,1.8,0.1,2.8,2.3,19.2,,12.22,2,183,79,Guard
33,Erick Dampier\dampier01,1995-96,Mississippi State,SEC,34,,32.7,5.7,10.4,.551,5.7,10.4,.551,0.0,0.0,,3.1,5.0,.612,,,9.3,2.3,0.5,3.1,2.7,2.5,14.5,,8.72,3,211,120,Center
34,Russ Smith\smithru01,2013-14,Louisville,AAC,37,36,29.3,6.1,13.0,.468,4.2,8.1,.517,1.9,4.9,.387,4.1,5.9,.705,0.8,2.5,3.3,4.6,2.0,0.1,2.8,2.5,18.2,,4.79,4,183,74,Guard
35,Josh Powell\poweljo01,2002-03,NC State,ACC,31,31,27.0,4.6,8.1,.571,4.4,7.4,.592,0.3,0.8,.375,2.8,3.8,.739,2.4,2.9,5.3,1.0,0.6,1.3,2.5,2.8,12.4,,7.56,2,206,102,Forward
36,B.J. Johnson\johnsbj01,2001-02,Villanova,Big East,16,1,4.9,0.1,0.6,.222,0.1,0.3,.400,0.0,0.3,.000,0.6,0.8,.750,0.2,0.3,0.5,0.2,0.4,0.0,0.3,1.0,0.8,,6.18,3,190,87,Guard
37,Smush Parker\parkesm01,2001-02,Fordham,A-10,28,26,35.0,5.5,12.6,.433,3.4,6.4,.536,2.0,6.2,.328,3.6,4.9,.730,1.3,3.1,4.4,4.5,2.3,0.3,4.4,2.5,16.5,,3.47,1,193,86,Guard
38,Derrick Walton\waltode01,2016-17,Michigan,Big Ten,38,37,34.8,4.5,10.3,.436,1.9,4.2,.456,2.6,6.1,.422,3.9,4.5,.876,0.4,4.3,4.8,5.0,1.1,0.0,1.7,1.7,15.5,,10.17,4,183,83,Guard
39,George King\kingge03,2017-18,Colorado,Pac-12,32,31,28.5,4.4,10.0,.445,2.5,5.1,.494,1.9,4.9,.395,2.1,2.7,.782,1.8,6.1,7.8,1.1,0.5,0.7,2.0,2.4,12.9,,7.00,4,198,99,Guard
40,James Southerland\southja01,2012-13,Syracuse,Big East,34,11,29.5,4.7,10.5,.450,2.3,4.3,.524,2.5,6.2,.398,1.3,1.7,.789,1.3,3.9,5.2,1.1,1.4,0.8,1.1,2.3,13.3,,8.57,4,203,97,Forward
41,Shelden Williams\willish02,2005-06,Duke,ACC,36,36,33.3,6.6,11.4,.578,6.5,11.2,.582,0.1,0.2,.333,5.6,7.5,.744,3.3,7.4,10.7,1.1,1.7,3.8,2.5,3.2,18.8,,8.77,4,206,113,Forward
42,Will Perdue\perduwi01,1987-88,Vanderbilt,SEC,31,,32.7,7.5,11.9,.634,7.5,11.9,.634,0.0,0.0,,3.2,4.7,.673,,,10.1,2.6,0.4,2.4,2.1,3.4,18.3,,7.94,4,213,108,Center
43,Reggie Hearn\hearnre01,2012-13,Northwestern,Big Ten,30,30,33.0,4.3,9.7,.441,3.0,5.9,.508,1.3,3.8,.336,3.6,4.9,.735,1.0,3.7,4.6,1.5,1.2,0.4,1.9,2.6,13.4,,8.30,4,193,95,Guard
44,Khem Birch\birchkh01,,Pitt,,10,6,15.0,1.6,2.8,.571,1.6,2.8,.571,0.0,0.0,,1.2,2.2,.545,2.1,2.9,5.0,0.0,0.2,1.9,0.7,2.1,4.4,,,5,206,99,Forward
45,David Stockton\stockda01,2013-14,Gonzaga,WCC,36,36,27.8,2.6,5.9,.434,2.1,4.0,.531,0.4,1.9,.232,1.9,2.5,.756,0.3,2.1,2.4,4.2,1.5,0.2,2.0,2.3,7.4,,5.36,4,180,74,Guard
46,Predrag Savovic\savovpr01,,Alabama-Birmingham,,21,1,8.7,0.6,2.9,.217,0.4,1.6,.265,0.2,1.2,.154,1.0,1.4,.724,,,0.9,0.7,0.3,0.0,1.0,1.2,2.4,,,6,198,102,Guard
47,Wesley Person\persowe01,1993-94,Auburn,SEC,28,,35.9,7.8,16.0,.484,4.4,8.5,.521,3.3,7.5,.443,3.4,4.6,.734,,,6.4,2.8,1.0,0.4,3.0,1.6,22.2,,7.17,4,198,88,Guard
48,Dan Majerle\majerda01,1987-88,Central Michigan,MAC,32,,37.4,8.7,16.7,.521,7.3,13.6,.539,1.4,3.2,.446,4.9,7.6,.645,,,10.8,2.5,1.5,0.9,0.1,2.4,23.7,,-2.16,4,198,97,Guard
49,Brandon Williams\willibr01,1995-96,Davidson,Southern,30,,27.8,6.5,13.0,.496,4.8,8.9,.537,1.7,4.1,.407,3.6,4.6,.775,,,6.0,1.2,1.2,1.0,,,18.2,,-4.90,4,198,97,Forward
50,Trey McKinney-Jones\mckintr01,,UMKC,,61,38,23.5,2.5,5.4,.456,2.0,4.0,.512,0.4,1.4,.294,1.9,2.7,.698,0.6,2.8,3.4,1.6,0.5,0.1,1.6,2.7,7.2,,,6,196,99,Guard
51,Jake Voskuhl\voskuja01,1999-00,UConn,Big East,34,,22.9,3.2,5.6,.571,3.2,5.6,.571,0.0,0.0,,2.1,3.1,.683,,,6.4,1.1,0.5,1.4,1.8,2.7,8.5,,7.58,4,211,111,Center
52,Terence Morris\morrite01,2000-01,Maryland,ACC,36,36,27.6,4.4,10.2,.432,3.7,7.7,.478,0.7,2.5,.289,2.7,3.4,.795,2.5,5.2,7.7,1.9,0.9,2.2,1.8,2.6,12.2,,10.99,4,206,100,Forward
53,D.J. White\whitedj01,2007-08,Indiana,Big Ten,33,33,33.5,6.5,10.8,.605,6.5,10.7,.607,0.0,0.1,.333,4.3,6.2,.689,3.0,7.3,10.3,0.8,0.8,1.6,1.9,2.5,17.4,,6.08,4,206,113,Forward
54,Tyler Zeller\zellety01,2011-12,UNC,ACC,38,38,28.2,5.8,10.5,.553,5.8,10.5,.553,0.0,0.0,,4.8,5.9,.808,3.8,5.8,9.6,0.9,0.9,1.5,1.9,2.7,16.3,,7.07,4,213,113,Forward
55,Davon Reed\reedda01,2016-17,Miami (FL),ACC,33,33,35.3,4.9,11.3,.433,2.5,5.2,.474,2.4,6.0,.397,2.7,3.3,.833,0.8,3.9,4.8,2.4,1.3,0.5,2.0,1.6,14.9,,9.57,4,198,94,Guard
56,Gary Clark\clarkga01,2010-11,Wake Forest,ACC,32,26,26.7,3.8,7.3,.515,2.2,4.4,.489,1.6,2.9,.553,1.7,2.1,.833,0.4,1.8,2.2,1.6,0.9,0.2,1.7,2.3,10.9,,5.51,4,193,90,Guard
57,Clarence Weatherspoon\weathcl01,1991-92,Southern Miss,Metro,29,29,36.4,8.5,15.1,.563,7.7,13.2,.578,0.8,1.8,.453,4.5,6.7,.675,,,10.5,1.6,1.6,2.7,2.6,2.0,22.3,,6.88,4,198,108,Forward
58,Kevin Huerter\huertke01,2017-18,Maryland,Big Ten,32,32,34.4,5.1,10.1,.503,2.8,4.6,.605,2.3,5.5,.417,2.3,3.1,.758,1.0,4.1,5.0,3.4,0.6,0.7,2.5,2.4,14.8,,7.94,2,201,86,Guard
59,Jaylen Brown\brownja02,2015-16,California,Pac-12,34,34,27.6,4.8,11.1,.431,3.9,8.1,.482,0.9,3.0,.294,4.2,6.4,.654,1.1,4.3,5.4,2.0,0.8,0.6,3.1,3.2,14.6,,7.87,1,201,102,Forward
60,Royal Ivey\iveyro01,2003-04,Texas,Big 12,33,33,29.7,3.4,7.5,.448,3.0,6.6,.456,0.4,0.9,.387,2.3,3.7,.626,1.3,2.8,4.0,4.3,1.2,0.2,1.5,2.5,9.4,,8.40,4,190,90,Guard
61,Ervin Johnson\johnser02,1992-93,New Orleans,Sun Belt,29,,33.3,7.2,11.6,.619,7.2,11.6,.619,0.0,0.0,,4.1,6.0,.674,,,11.9,0.6,0.9,2.7,2.6,3.0,18.4,,0.55,4,211,111,Center
62,Gabe Pruitt\pruitga01,2006-07,USC,Pac-10,26,24,33.1,4.0,9.6,.416,2.2,4.3,.496,1.8,5.3,.350,2.6,3.3,.800,0.6,2.2,2.8,4.3,1.8,0.3,1.8,2.2,12.5,,7.87,3,193,77,Guard
63,Daniel Orton\ortonda01,2009-10,Kentucky,SEC,38,0,13.2,1.3,2.4,.527,1.3,2.3,.539,0.0,0.1,.000,0.9,1.7,.524,1.2,2.1,3.3,0.4,0.6,1.4,1.0,2.3,3.4,,6.82,1,211,115,Forward
64,Rusty LaRue\larueru01,1995-96,Wake Forest,ACC,32,27,30.6,3.3,6.9,.484,1.3,2.5,.519,2.0,4.4,.464,1.4,1.6,.880,,,3.0,1.9,0.9,0.1,1.6,1.6,10.1,,10.73,4,188,95,Guard
65,Dwayne Bacon\bacondw01,2016-17,Florida State,ACC,35,35,28.8,6.3,14.0,.452,4.7,9.1,.516,1.6,4.9,.333,3.0,3.9,.754,1.0,3.2,4.2,1.7,1.0,0.1,2.0,1.6,17.2,,8.87,2,201,95,Guard
66,Skal Labissiere\labissk01,2015-16,Kentucky,SEC,36,18,15.8,2.7,5.3,.516,2.7,5.2,.521,0.0,0.1,.000,1.1,1.7,.661,1.0,2.2,3.1,0.3,0.3,1.6,0.9,3.0,6.6,,8.84,1,211,102,Forward
67,Paul Davis\davispa01,2005-06,Michigan State,Big Ten,33,33,30.8,6.2,11.0,.566,6.1,10.5,.580,0.2,0.6,.316,4.8,5.6,.870,2.6,6.5,9.1,1.6,1.0,0.9,2.5,3.1,17.5,,7.27,4,211,122,Center
68,Grant Hill*\hillgr01,1993-94,Duke,ACC,34,34,35.7,6.4,13.9,.462,5.3,10.9,.481,1.1,2.9,.390,3.4,4.9,.703,,,6.9,5.2,1.9,1.2,3.0,2.5,17.4,,8.92,4,203,102,Forward
69,Todd Day\dayto01,1991-92,Arkansas,SEC,22,22,32.3,7.9,15.8,.499,5.3,9.7,.542,2.6,6.0,.429,4.4,5.8,.764,,,7.0,3.2,2.5,0.8,2.8,2.5,22.7,,8.20,4,198,85,Guard
70,John Collins\collijo01,2016-17,Wake Forest,ACC,33,33,26.6,7.1,11.4,.622,7.1,11.4,.624,0.0,0.0,.000,5.0,6.7,.745,3.8,6.1,9.8,0.5,0.6,1.6,1.8,3.0,19.2,,9.80,2,208,98,Forward
71,Sherron Collins\collish01,2009-10,Kansas,Big 12,36,36,33.0,5.1,12.1,.426,3.2,6.8,.469,1.9,5.3,.370,3.3,3.8,.855,0.2,1.9,2.1,4.5,1.1,0.1,2.4,1.7,15.5,,8.25,4,180,92,Guard
72,Michael Kidd-Gilchrist\kiddgmi01,2011-12,Kentucky,SEC,40,39,31.1,4.0,8.2,.491,3.7,6.9,.535,0.3,1.3,.255,3.6,4.8,.745,2.6,4.9,7.4,1.9,1.0,0.9,2.2,2.4,11.9,,7.93,1,201,105,Forward
73,Marcus Morris\morrima03,2010-11,Kansas,Big 12,38,35,28.3,6.3,11.1,.570,5.6,9.1,.620,0.7,2.0,.342,3.9,5.7,.688,2.6,5.0,7.6,1.6,0.8,0.6,1.8,2.6,17.2,,7.62,3,206,106,Forward
74,Kevin Love\loveke01,2007-08,UCLA,Pac-10,39,38,29.6,5.8,10.4,.559,5.1,8.3,.611,0.7,2.1,.354,5.1,6.6,.767,3.6,7.0,10.6,1.9,0.7,1.4,2.0,1.9,17.5,,7.71,1,208,117,Center
75,Johnathan Williams\willijo04,2000-01,Charlotte,CUSA,8,0,,0.1,0.8,.167,0.0,0.4,.000,0.1,0.4,.333,0.0,0.0,,0.1,0.1,0.3,0.1,0.1,0.0,0.4,0.4,0.4,,7.91,2,188,83,Guard
76,Chris Mills\millsch01,,Kentucky,,32,32,35.1,5.6,11.6,.484,5.1,9.9,.513,0.5,1.7,.315,2.6,3.6,.713,,,8.7,2.9,1.4,0.8,3.4,3.3,14.3,,,6,198,97,Forward
77,Jerryd Bayless\bayleje01,2007-08,Arizona,Pac-10,30,30,35.7,5.8,12.6,.458,3.8,7.8,.489,2.0,4.8,.407,6.2,7.4,.839,0.4,2.3,2.7,4.0,1.0,0.1,3.0,2.2,19.7,,10.22,1,190,90,Guard
78,Demetrius Jackson\jacksde01,2002-03,Pacific,Big West,27,23,29.4,4.6,11.7,.394,2.9,6.4,.443,1.7,5.2,.333,2.7,3.3,.820,0.2,1.5,1.7,3.0,1.2,0.1,3.1,2.9,13.6,,-0.95,2,178,77,Guard
79,Paul Millsap\millspa01,2005-06,Louisiana Tech,WAC,33,33,34.1,7.8,13.7,.571,7.7,13.3,.578,0.2,0.4,.357,3.8,6.2,.623,6.0,7.3,13.3,1.1,1.9,2.3,2.5,3.1,19.6,,2.55,3,203,111,Forward
80,Vitaly Potapenko\potapvi01,1995-96,Wright State,MW Coll,26,,31.0,7.6,12.6,.604,7.6,12.4,.612,0.0,0.2,.167,5.4,7.6,.716,,,7.4,1.4,0.4,0.7,3.9,3.7,20.7,,-0.49,2,208,127,Center
81,Rodney McGruder\mcgruro01,2012-13,Kansas State,Big 12,35,34,33.5,5.8,13.2,.442,4.4,8.9,.494,1.5,4.3,.336,2.5,3.3,.752,2.1,3.3,5.4,2.0,1.3,0.3,1.7,1.5,15.6,,6.53,4,193,92,Guard
82,Larry Johnson\johnsla02,1990-91,UNLV,Big West,35,,31.8,8.8,13.3,.662,8.3,11.9,.698,0.5,1.4,.354,4.6,5.7,.818,,,10.9,3.0,2.1,1.0,2.2,2.3,22.7,,4.34,2,198,113,Forward
83,Chris Johnson\johnsch03,2011-12,Dayton,A-10,32,32,29.7,4.1,8.8,.465,1.9,3.4,.574,2.2,5.4,.397,2.1,2.5,.848,2.5,3.9,6.4,1.3,0.7,0.6,1.6,2.3,12.4,,4.30,4,198,97,Forward
84,Deonte Burton\burtode02,2013-14,Nevada,MWC,32,31,38.6,6.7,14.3,.471,5.2,9.4,.553,1.5,4.9,.314,5.1,6.9,.742,0.4,3.9,4.3,4.4,1.5,0.5,2.0,2.2,20.1,,3.48,4,185,86,Guard
85,Wayne Ellington\ellinwa01,2008-09,UNC,ACC,38,37,30.4,5.7,11.7,.483,3.4,6.3,.539,2.2,5.4,.417,2.3,2.9,.777,1.5,3.4,4.9,2.7,0.9,0.2,1.6,1.5,15.8,,8.35,3,193,90,Guard
86,Anthony Mason\masonan01,1987-88,Tennessee State,OVC,28,,38.0,9.9,21.7,.454,8.4,18.8,.448,1.4,2.9,.494,6.8,8.8,.773,,,10.4,3.0,2.0,0.7,3.8,2.6,28.0,,-3.93,4,201,113,Forward
87,Tony Wroten\wroteto01,2011-12,Washington,Pac-12,35,27,30.3,5.7,12.8,.443,5.4,11.2,.483,0.3,1.6,.161,4.4,7.5,.583,2.3,2.7,5.0,3.7,1.9,0.4,3.8,2.7,16.0,,5.27,1,196,92,Guard
88,Jamie Feick\feickja01,1995-96,Michigan State,Big Ten,32,,30.8,3.6,8.4,.433,3.0,6.3,.473,0.6,2.0,.308,2.2,3.6,.617,,,9.5,2.3,0.8,0.4,2.2,2.3,10.1,,9.04,4,206,115,Center
89,Courtney Alexander\alexaco02,,Virginia,,53,,27.5,5.5,12.1,.452,4.4,9.7,.449,1.1,2.4,.464,2.3,3.0,.764,,,3.6,1.4,0.8,0.2,1.5,2.0,14.3,,,6,196,92,Guard
90,Amile Jefferson\jeffeam01,2016-17,Duke,ACC,35,35,29.7,4.2,6.8,.613,4.2,6.8,.613,0.0,0.0,,2.6,4.1,.629,2.4,6.0,8.4,1.5,0.7,1.9,1.4,2.7,10.9,,10.91,5,206,97,Forward
91,Eddie Basden\basdeed01,2004-05,Charlotte,CUSA,29,28,36.2,5.3,11.0,.487,4.6,9.0,.510,0.8,2.0,.386,3.8,5.2,.724,2.6,5.8,8.4,3.7,3.2,0.1,2.6,2.0,15.2,,3.97,4,196,97,Guard
92,OG Anunoby\anunoog01,2016-17,Indiana,Big Ten,16,10,25.1,4.3,7.6,.557,3.4,4.8,.701,0.9,2.8,.311,1.7,3.0,.563,1.8,3.7,5.4,1.4,1.3,1.3,1.6,2.1,11.1,,8.15,2,203,97,Forward
93,Will Blalock\blalowi01,2005-06,Iowa State,Big 12,30,30,35.7,5.9,13.2,.447,4.3,9.3,.468,1.6,3.9,.398,2.0,3.0,.659,0.8,2.5,3.3,6.1,2.2,0.1,3.0,1.8,15.4,,7.30,3,183,92,Guard
94,Tony Delk\delkto01,1995-96,Kentucky,SEC,36,,26.3,6.4,12.9,.494,3.8,7.1,.535,2.6,5.8,.443,2.4,3.1,.800,,,4.2,1.8,1.9,0.4,1.8,2.0,17.8,,10.06,4,185,85,Guard
95,Juan Dixon\dixonju01,2001-02,Maryland,ACC,36,36,33.6,7.0,14.9,.469,4.4,8.4,.525,2.6,6.4,.397,3.9,4.4,.898,1.4,3.3,4.6,2.9,2.6,0.2,2.5,2.0,20.4,,9.38,4,190,74,Guard
96,Kenrich Williams\willike04,2017-18,TCU,Big 12,32,32,36.0,4.8,10.2,.477,3.4,6.6,.521,1.4,3.6,.395,2.1,3.0,.688,2.8,6.5,9.3,3.9,1.8,0.5,2.0,2.5,13.2,,9.68,3,201,95,Guard-Forward
97,Charles Cooke\cookech01,,James Madison,,62,39,28.7,3.1,7.6,.409,2.3,4.9,.464,0.8,2.7,.309,2.9,4.0,.712,1.1,2.7,3.8,1.3,1.0,0.5,1.5,1.7,9.9,,,6,196,87,Guard
