,playerName,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,yearsInCollege,heightInCm,weightInKg,position,transferredSchools
927,Oliver Lafayette\lafayol01,2006-07,Houston,CUSA,33,33.0,35.8,4.5,12.8,0.354,2.2,5.8,0.387,2.3,7.0,0.326,3.0,4.0,0.758,1.4,4.5,5.9,3.1,2.4,0.2,2.0,3.1,14.3,,3.12,2,188,81,Guard,0
928,Frank Mason\masonfr01,2016-17,Kansas,Big 12,36,36.0,36.1,6.7,13.7,0.49,4.4,8.8,0.5,2.3,4.8,0.47100000000000003,5.3,6.6,0.794,0.6,3.6,4.2,5.2,1.3,0.1,2.4,2.0,20.9,,12.23,4,180,83,Guard,0
929,Erick Dampier\dampier01,1995-96,Mississippi State,SEC,34,,32.7,5.7,10.4,0.551,5.7,10.4,0.551,0.0,0.0,,3.1,5.0,0.612,,,9.3,2.3,0.5,3.1,2.7,2.5,14.5,,8.72,3,211,120,Center,0
930,Chris Webber\webbech01,1992-93,Michigan,Big Ten,36,,31.8,7.8,12.6,0.619,7.1,10.4,0.679,0.8,2.2,0.33799999999999997,2.8,5.1,0.552,,,10.1,2.5,1.4,2.5,2.9,2.8,19.2,,11.89,2,206,111,Forward,0
931,Justin Holiday\holidju01,2010-11,Washington,Pac-10,35,35.0,28.3,3.9,8.5,0.465,2.6,4.7,0.5479999999999999,1.3,3.7,0.359,1.3,1.6,0.772,1.8,3.4,5.2,2.1,1.2,0.8,1.5,2.0,10.5,,7.74,4,198,81,Forward,0
932,Isaiah Canaan\canaais01,2012-13,Murray State,OVC,31,30.0,36.5,6.9,16.1,0.431,3.9,7.9,0.494,3.0,8.2,0.37,4.9,6.0,0.8220000000000001,0.6,2.9,3.5,4.3,1.5,0.1,3.2,1.9,21.8,,-2.89,4,185,88,Guard,0
933,Quincy Douby\doubyqu01,2005-06,Rutgers,Big East,33,33.0,36.7,8.7,18.8,0.462,5.2,10.1,0.515,3.5,8.8,0.401,4.5,5.3,0.847,0.8,3.5,4.3,3.1,1.8,0.8,2.8,1.8,25.4,,5.16,3,190,79,Guard,0
934,Mitchell Butler\butlemi02,1992-93,UCLA,Pac-10,32,,28.8,4.0,7.9,0.512,3.8,6.8,0.564,0.2,1.1,0.17600000000000002,1.3,2.4,0.526,,,5.3,2.3,1.0,0.4,2.8,2.9,9.5,,9.05,4,196,95,Guard,0
935,Jacob Evans\evansja02,2017-18,Cincinnati,AAC,36,36.0,30.8,4.5,10.5,0.42700000000000005,2.8,6.0,0.47,1.7,4.5,0.37,2.4,3.2,0.754,1.4,3.3,4.7,3.1,1.3,1.0,1.8,2.0,13.0,,3.53,3,198,95,Guard-Forward,0
936,Devin Harris\harride01,2003-04,Wisconsin,Big Ten,32,32.0,36.3,5.9,12.9,0.45899999999999996,3.6,6.6,0.54,2.3,6.3,0.373,5.3,6.8,0.792,0.6,3.7,4.3,4.4,1.8,0.1,2.1,1.9,19.5,,7.49,3,190,83,Guard,0
937,J.R. Reid\reidjr01,1988-89,UNC,ACC,27,16.0,26.5,6.1,9.9,0.614,6.1,9.9,0.614,0.0,0.0,,3.7,5.6,0.669,,,6.3,1.3,0.9,0.8,2.6,3.0,15.9,,12.4,3,206,112,Forward,0
938,Latrell Sprewell\sprewla01,1991-92,Alabama,SEC,35,34.0,36.2,6.5,13.1,0.493,4.5,8.3,0.55,1.9,4.9,0.39799999999999996,2.9,3.7,0.7709999999999999,,,5.2,2.1,1.8,0.7,2.6,1.8,17.8,,7.29,2,196,86,Guard,0
939,Rodney Hood\hoodro01,2013-14,Duke,ACC,35,33,32.9,5.5,11.8,.464,3.4,6.9,.494,2.0,4.8,.420,3.1,3.9,.807,0.8,3.1,3.9,2.1,0.7,0.3,1.5,2.6,16.1,,8.48,2,203,97,Forward,1
940,DeMarre Carroll\carrode01,2008-09,Missouri,Big 12,38,38,28.0,6.5,11.6,.558,6.1,10.4,.579,0.4,1.2,.364,3.2,5.0,.634,2.4,4.8,7.2,2.2,1.6,0.7,1.5,2.2,16.6,,6.72,4,203,102,Forward,1
941,Jumaine Jones\jonesju01,1998-99,Georgia,SEC,30,,34.4,6.6,14.8,0.445,5.0,10.2,0.489,1.6,4.6,0.348,4.1,5.6,0.726,,,9.5,1.2,1.1,0.7,2.5,2.4,18.8,,7.19,2,203,98,Forward,0
942,Terrence Ross\rosste01,2011-12,Washington,Pac-12,35,35.0,31.1,6.1,13.4,0.457,4.1,7.9,0.518,2.1,5.5,0.371,2.1,2.7,0.7659999999999999,1.4,5.1,6.4,1.4,1.3,0.9,2.0,2.8,16.4,,5.27,2,198,88,Guard,0
943,Steve Smith\smithst01,1990-91,Michigan State,Big Ten,30,,37.8,8.9,18.9,0.473,6.7,13.5,0.5,2.2,5.4,0.40700000000000003,5.0,6.2,0.802,,,6.1,3.6,0.5,0.2,3.3,2.5,25.1,,9.33,4,201,90,Guard,0
944,Sim Bhullar\bhullsi01,2013-14,New Mexico State,WAC,30,24.0,26.3,4.2,6.4,0.648,4.2,6.4,0.648,0.0,0.0,,2.1,3.9,0.5379999999999999,2.7,5.2,7.8,1.4,0.1,3.4,2.1,2.8,10.4,,-2.58,2,226,163,Center,0
945,Shannon Brown\brownsh01,2005-06,Michigan State,Big Ten,34,34.0,35.2,5.9,12.7,0.467,4.1,7.9,0.513,1.9,4.8,0.39,3.4,4.1,0.83,1.1,3.3,4.4,2.7,1.5,0.1,2.5,2.3,17.2,,7.27,3,193,92,Guard,0
946,Derek Strong\stronde01,1989-90,Xavier,MW Coll,33,31.0,29.7,4.4,8.3,0.5329999999999999,4.4,8.3,0.5329999999999999,0.0,0.0,,5.4,6.4,0.8390000000000001,,,9.9,0.9,0.8,0.8,2.4,3.4,14.2,,3.83,3,203,99,Forward,0
947,Robert Whaley\whalero01,2003-04,Cincinnati,CUSA,22,3.0,13.0,2.2,6.3,0.348,2.2,6.2,0.35,0.0,0.0,0.0,1.4,2.1,0.66,1.0,1.4,2.5,0.6,0.3,0.4,1.1,2.1,5.8,,6.28,1,208,117,Center,0
948,Diante Garrett\garredi02,2010-11,Iowa State,Big 12,32,31.0,36.7,6.7,16.2,0.413,4.8,10.4,0.465,1.8,5.8,0.319,2.1,2.5,0.825,0.4,3.3,3.7,6.1,1.7,0.2,3.3,1.7,17.3,,4.54,4,193,86,Guard,0
949,T.J. Leaf\leaftj01,2016-17,UCLA,Pac-12,35,35.0,29.9,6.7,10.9,0.617,5.9,9.2,0.644,0.8,1.7,0.466,2.1,3.0,0.679,2.2,6.0,8.2,2.4,0.6,1.1,1.5,2.5,16.3,,6.39,1,208,102,Forward,0
950,Alan Anderson\anderal01,2004-05,Michigan State,Big Ten,33,33.0,26.6,4.5,8.1,0.556,3.8,6.2,0.611,0.8,2.0,0.385,3.5,3.9,0.877,1.8,3.7,5.6,1.7,1.0,0.2,1.6,2.7,13.2,,7.41,4,198,99,Forward,0
951,Reece Gaines\gainere01,2002-03,Louisville,CUSA,32,32.0,32.2,5.5,12.0,0.462,3.2,6.0,0.534,2.3,6.0,0.391,4.5,6.2,0.736,0.6,2.4,2.9,5.0,1.7,0.1,3.0,2.6,17.9,,6.84,4,198,92,Guard,0
952,Gilbert Arenas\arenagi01,2000-01,Arizona,Pac-10,36,33.0,29.0,5.8,12.1,0.479,3.9,7.4,0.519,1.9,4.6,0.41600000000000004,2.7,3.7,0.7240000000000001,0.8,2.8,3.6,2.3,1.8,0.2,2.8,2.3,16.2,,12.56,2,190,86,Guard,0
953,Monte Morris\morrimo01,2016-17,Iowa State,Big 12,35,35.0,35.3,6.2,13.3,0.465,4.6,9.2,0.503,1.5,4.1,0.37799999999999995,2.5,3.2,0.802,1.1,3.7,4.8,6.2,1.5,0.3,1.2,1.5,16.4,,11.94,4,188,77,Guard,0
954,Lorenzen Wright\wrighlo02,1995-96,Memphis,CUSA,30,,35.3,6.9,12.7,0.542,6.9,12.7,0.5429999999999999,0.0,0.0,0.0,3.6,5.6,0.645,,,10.4,1.2,1.3,2.0,1.9,2.6,17.4,,6.58,2,211,102,Center,0
955,Willie Reed\reedwi02,2009-10,Saint Louis,A-10,35,32.0,27.5,5.0,8.6,0.5870000000000001,5.0,8.6,0.5870000000000001,0.0,0.0,,2.4,5.0,0.474,2.4,5.6,7.9,0.8,0.7,2.1,1.7,2.3,12.4,,2.55,2,206,99,Forward,0
956,Jerel McNeal\mcneaje01,2008-09,Marquette,Big East,35,35.0,35.0,6.7,15.3,0.442,4.3,9.1,0.47200000000000003,2.5,6.2,0.39799999999999996,3.9,5.2,0.738,0.8,3.7,4.5,3.9,2.0,0.6,2.9,2.5,19.8,,7.87,4,190,90,Guard,0
957,Danny Fortson\fortsda01,1996-97,Cincinnati,CUSA,33,,29.9,7.4,11.9,0.62,7.4,11.8,0.621,0.0,0.0,0.0,6.6,8.5,0.772,,,9.1,1.1,0.6,0.5,3.0,3.3,21.3,,5.44,3,201,117,Forward,0
958,Travis Diener\dienetr01,2004-05,Marquette,CUSA,23,22.0,34.0,5.7,13.6,0.42,2.7,6.3,0.43799999999999994,3.0,7.3,0.405,5.4,6.4,0.838,0.7,3.3,3.9,7.0,1.3,0.0,2.5,2.0,19.7,,4.73,4,185,79,Guard,0
959,Diamond Stone\stonedi01,2015-16,Maryland,Big Ten,35,22.0,23.1,4.8,8.4,0.568,4.8,8.4,0.568,0.0,0.0,,2.9,3.8,0.7609999999999999,2.2,3.2,5.4,0.4,0.5,1.6,1.5,2.3,12.5,,8.31,1,211,115,Center,0
960,Johnathan Williams\willijo04,2000-01,Charlotte,CUSA,8,0.0,,0.1,0.8,0.16699999999999998,0.0,0.4,0.0,0.1,0.4,0.33299999999999996,0.0,0.0,,0.1,0.1,0.3,0.1,0.1,0.0,0.4,0.4,0.4,,7.91,2,188,83,Guard,0
961,Kenrich Williams\willike04,2017-18,TCU,Big 12,32,32.0,36.0,4.8,10.2,0.47700000000000004,3.4,6.6,0.521,1.4,3.6,0.395,2.1,3.0,0.688,2.8,6.5,9.3,3.9,1.8,0.5,2.0,2.5,13.2,,9.68,3,201,95,Guard-Forward,0
962,Aaron McKie\mckieaa01,1993-94,Temple,A-10,31,,39.2,6.2,15.5,0.401,4.3,10.4,0.41600000000000004,1.9,5.1,0.371,4.4,5.4,0.815,,,7.2,3.2,1.9,0.3,1.7,1.7,18.8,,8.34,3,196,94,Guard,0
963,JaJuan Johnson\johnsja02,2010-11,Purdue,Big Ten,34,33.0,35.4,7.6,15.3,0.494,7.1,13.8,0.516,0.4,1.5,0.294,5.0,6.1,0.809,2.4,6.1,8.6,1.0,0.9,2.3,1.6,1.6,20.5,,8.69,4,208,100,Forward,0
964,Wally Szczerbiak\szczewa02,1998-99,Miami (OH),MAC,32,,33.8,8.4,16.2,0.522,6.5,10.6,0.609,2.0,5.5,0.35600000000000004,5.4,6.5,0.831,,,8.5,2.9,1.2,1.0,3.2,3.1,24.2,,4.48,4,201,110,Forward,0
965,Ryan Kelly\kellyry01,2001-02,Eastern Illinois,OVC,12,0.0,16.3,1.1,2.0,0.542,1.1,2.0,0.542,0.0,0.0,,0.5,1.3,0.4,0.9,2.0,2.9,0.5,0.3,0.4,1.2,2.8,2.7,,-1.71,2,201,95,Forward,0
966,J.R. Giddens\giddejr01,2007-08,New Mexico,MWC,33,33,32.2,6.4,12.3,.516,5.6,10.1,.557,0.8,2.3,.333,2.8,4.8,.586,1.7,7.1,8.8,3.1,1.4,1.2,2.2,1.9,16.3,,1.72,4,196,97,Guard,1
967,Scott Williams\willisc01,1989-90,UNC,ACC,33,30.0,24.6,5.8,10.4,0.5539999999999999,5.7,10.2,0.563,0.0,0.2,0.14300000000000002,2.9,4.7,0.615,,,7.3,0.8,1.1,1.2,2.2,3.5,14.5,,10.96,4,208,104,Forward,0
968,Luke Kennard\kennalu01,2016-17,Duke,ACC,37,36.0,35.5,6.4,13.1,0.489,4.0,7.7,0.525,2.4,5.4,0.43799999999999994,4.3,5.1,0.856,1.2,3.9,5.1,2.5,0.8,0.4,1.6,2.2,19.5,,10.91,2,196,81,Guard,0
969,Calvin Booth\boothca01,1998-99,Penn State,Big Ten,27,,34.9,5.8,11.3,0.513,5.8,11.1,0.523,0.0,0.2,0.0,3.7,4.8,0.775,,,8.7,0.9,0.6,3.5,2.3,2.2,15.3,,8.61,4,211,104,Center,0
970,Vernon Maxwell\maxweve01,1987-88,Florida,SEC,33,33.0,36.8,7.0,15.6,0.447,5.2,11.2,0.467,1.8,4.5,0.395,4.5,6.3,0.715,,,4.2,4.3,1.8,0.1,2.8,1.9,20.2,,9.28,4,193,81,Guard,0
971,Cody Zeller\zelleco01,2012-13,Indiana,Big Ten,36,36.0,29.5,5.5,9.8,0.564,5.5,9.8,0.5670000000000001,0.0,0.1,0.0,5.4,7.2,0.757,2.8,5.2,8.0,1.3,1.0,1.3,2.3,2.2,16.5,,8.38,2,213,108,Forward,0
972,Chris Crawford\crawfch01,1996-97,Marquette,CUSA,31,,31.0,5.3,11.4,0.469,4.3,8.6,0.496,1.1,2.8,0.384,3.2,4.2,0.769,,,5.3,1.5,1.1,0.7,2.2,2.9,14.9,,3.18,4,206,106,Forward,0
973,Gary Harris\harriga01,2013-14,Michigan State,Big Ten,35,34.0,32.3,5.6,13.0,0.429,3.3,6.4,0.507,2.3,6.6,0.35200000000000004,3.3,4.1,0.81,1.1,2.9,4.0,2.7,1.8,0.4,1.7,2.1,16.7,,9.38,2,193,95,Guard,0
974,Tyler Zeller\zellety01,2011-12,UNC,ACC,38,38.0,28.2,5.8,10.5,0.5529999999999999,5.8,10.5,0.5529999999999999,0.0,0.0,,4.8,5.9,0.8079999999999999,3.8,5.8,9.6,0.9,0.9,1.5,1.9,2.7,16.3,,7.07,4,213,113,Forward,0
975,Jonny Flynn\flynnjo01,2008-09,Syracuse,Big East,38,38.0,37.3,5.8,12.5,0.46,4.6,8.8,0.521,1.2,3.7,0.317,4.7,6.0,0.7859999999999999,0.6,2.2,2.7,6.7,1.4,0.2,3.4,1.4,17.4,,9.48,2,183,83,Guard,0
976,Steven Smith\smithst03,2005-06,La Salle,A-10,28,27.0,36.0,7.4,15.3,0.486,6.5,12.5,0.519,0.9,2.8,0.33799999999999997,3.9,5.0,0.773,2.1,5.8,7.9,2.5,1.1,0.8,3.6,2.6,19.7,,0.25,4,203,106,Forward,0
977,Orien Greene\greenor01,2004-05,Louisiana,Sun Belt,24,23,32.3,3.8,9.9,.388,2.4,5.5,.443,1.4,4.4,.321,2.6,3.4,.756,1.4,3.3,4.7,4.1,2.8,0.3,3.5,3.0,11.7,,1.91,4,193,94,Guard,1
978,Billy Thomas\thomabi01,1997-98,Kansas,Big 12,36,34.0,26.7,5.0,10.8,0.46799999999999997,2.1,3.5,0.608,2.9,7.3,0.401,0.6,0.9,0.688,,,3.0,2.8,1.7,0.1,1.3,1.1,13.6,,6.54,4,193,94,Guard,0
979,Reggie Miller*\millere01,1986-87,UCLA,Pac-10,32,32.0,36.4,7.7,14.2,0.5429999999999999,5.6,9.3,0.597,2.2,4.9,0.439,4.7,5.6,0.8320000000000001,,,5.4,2.2,2.0,0.2,1.9,2.0,22.3,,6.89,4,201,83,Guard,0
980,Sean Rooks\rooksse01,1991-92,Arizona,Pac-10,31,29.0,28.3,5.8,10.4,0.56,5.7,10.3,0.56,0.1,0.2,0.6,4.5,6.9,0.6509999999999999,,,6.9,1.7,0.9,1.0,2.2,2.7,16.3,,8.18,4,208,113,Center,0
981,Tayshaun Prince\princta01,2001-02,Kentucky,SEC,32,32.0,33.3,6.4,13.8,0.467,4.4,7.8,0.564,2.0,6.0,0.34,2.6,3.7,0.703,2.1,4.2,6.3,1.6,1.1,1.3,2.0,1.6,17.5,,11.99,4,206,97,Forward,0
982,Darius Johnson-Odom\johnsda03,2011-12,Marquette,Big East,34,33.0,32.9,6.2,13.8,0.447,3.9,7.9,0.493,2.3,5.9,0.385,3.7,4.9,0.764,0.6,2.9,3.5,2.7,0.9,0.1,2.4,2.0,18.3,,7.5,3,188,97,Guard,0
983,Derrick Dial\dialde01,1997-98,Eastern Michigan,MAC,29,,,7.7,15.8,0.484,4.9,9.0,0.5479999999999999,2.7,6.8,0.39899999999999997,2.9,3.7,0.785,,,6.7,2.3,1.3,0.9,,,20.9,,2.67,4,193,83,Guard,0
984,P.J. Brown\brownpj01,1991-92,Louisiana Tech,Sun Belt,31,,30.0,4.9,10.0,0.489,4.6,9.2,0.504,0.3,0.8,0.32,2.7,3.7,0.73,,,9.9,1.7,0.9,2.4,2.4,3.1,12.7,,-0.24,4,211,102,Center,0
985,Jason Thompson\thompja02,2007-08,Rider,MAAC,34,34.0,34.6,8.1,14.4,0.56,7.8,13.4,0.578,0.3,1.0,0.324,3.9,6.7,0.581,3.4,8.8,12.1,2.7,1.1,2.7,2.9,2.9,20.4,,-3.72,4,211,113,Center,0
986,Richard Hamilton\hamilri01,1998-99,UConn,Big East,34,,32.1,7.3,16.4,0.44299999999999995,5.3,10.6,0.496,2.0,5.8,0.34700000000000003,5.0,6.0,0.833,,,4.8,2.7,1.2,0.3,2.4,1.6,21.5,,8.8,3,198,83,Guard,0
987,Scotty Hopson\hopsosc01,2010-11,Tennessee,SEC,32,32.0,29.3,5.9,13.0,0.452,4.2,8.6,0.491,1.7,4.4,0.376,3.6,4.8,0.735,0.9,2.5,3.3,1.3,0.8,0.2,2.8,2.0,17.0,,8.73,3,201,90,Guard,0
988,Alec Peters\peteral01,2016-17,Valparaiso,Horizon,29,29.0,35.1,7.5,16.1,0.466,5.5,10.6,0.519,2.0,5.5,0.363,5.9,6.7,0.887,2.6,7.6,10.1,2.2,0.8,0.4,2.4,2.2,23.0,,-1.59,4,206,102,Forward,0
989,John Jenkins\jenkijo01,2011-12,Vanderbilt,SEC,35,35.0,33.6,6.2,13.1,0.474,2.4,4.4,0.542,3.8,8.7,0.439,3.7,4.4,0.8370000000000001,0.5,2.4,2.9,1.2,0.8,0.3,1.6,1.2,19.9,,8.04,3,193,97,Guard,0
990,Mangok Mathiang\mathima01,2016-17,Louisville,ACC,33,19.0,20.8,3.2,5.9,0.531,3.2,5.9,0.531,0.0,0.0,,1.5,2.3,0.6709999999999999,2.6,3.4,6.0,0.7,0.5,1.1,1.2,2.5,7.8,,11.15,4,208,99,Forward,0
991,DeMarre Carroll\carrode01,2008-09,Missouri,Big 12,38,38,28.0,6.5,11.6,.558,6.1,10.4,.579,0.4,1.2,.364,3.2,5.0,.634,2.4,4.8,7.2,2.2,1.6,0.7,1.5,2.2,16.6,,6.72,4,203,102,Forward,1
992,Vince Carter\cartevi01,1997-98,UNC,ACC,38,,,5.9,10.0,0.591,4.7,7.2,0.662,1.2,2.8,0.41100000000000003,2.6,3.9,0.68,,,5.1,1.9,1.2,0.9,,,15.6,,10.38,3,201,97,Forward,0
993,Alan Anderson\anderal01,2004-05,Michigan State,Big Ten,33,33.0,26.6,4.5,8.1,0.556,3.8,6.2,0.611,0.8,2.0,0.385,3.5,3.9,0.877,1.8,3.7,5.6,1.7,1.0,0.2,1.6,2.7,13.2,,7.41,4,198,99,Forward,0
994,Luke Harangody\haranlu01,2009-10,Notre Dame,Big East,30,25.0,33.0,8.1,16.9,0.48100000000000004,7.3,14.2,0.514,0.8,2.7,0.309,4.7,5.9,0.787,2.2,6.9,9.1,1.6,0.5,0.7,1.8,2.3,21.8,,6.22,4,203,111,Forward,0
995,Maurice Taylor\tayloma01,1996-97,Michigan,Big Ten,35,,30.1,4.9,9.7,0.507,4.9,9.6,0.512,0.0,0.1,0.2,2.4,3.3,0.718,,,6.2,1.1,0.7,0.9,2.0,2.7,12.3,,10.53,3,206,117,Forward,0
996,Mark Pope\popema01,1995-96,Kentucky,SEC,36,,20.3,2.6,5.4,.482,2.2,4.2,.520,0.4,1.3,.356,2.0,2.9,.683,,,5.2,1.0,1.0,1.2,1.4,2.8,7.6,,10.06,4,208,106,Center,1
997,Sean Singletary\singlse01,2007-08,Virginia,ACC,33,33.0,34.0,6.2,14.4,0.426,4.4,9.6,0.456,1.8,4.8,0.36700000000000005,5.7,6.7,0.851,0.8,3.1,3.8,6.1,1.8,0.0,3.9,2.7,19.8,,5.63,4,183,83,Guard,0
998,Jerian Grant\grantje02,2014-15,Notre Dame,ACC,38,38.0,37.1,5.4,11.2,0.478,4.1,7.1,0.5720000000000001,1.3,4.2,0.316,4.5,5.7,0.78,0.3,2.7,3.0,6.7,1.7,0.5,2.2,2.0,16.5,,7.02,4,196,92,Guard,0
999,Brandon Armstrong\armstbr01,2000-01,Pepperdine,WCC,31,30.0,33.1,7.7,17.3,0.447,5.3,10.9,0.484,2.5,6.4,0.384,4.1,5.0,0.826,1.2,2.1,3.3,1.5,1.5,0.2,2.1,2.7,22.1,,1.77,2,196,85,Guard,0
1000,Jarrod Uthoff\uthofja01,2015-16,Iowa,Big Ten,33,33.0,30.8,6.6,14.8,0.44799999999999995,4.6,9.5,0.484,2.0,5.2,0.382,3.7,4.5,0.813,1.5,4.9,6.3,1.1,1.0,2.6,1.2,1.5,18.9,,8.71,3,206,95,Forward,0
1001,Trenton Hassell\hassetr01,2000-01,Austin Peay,OVC,32,32.0,37.9,7.7,15.8,0.485,6.0,11.6,0.52,1.7,4.3,0.39,4.6,5.8,0.7959999999999999,2.6,5.2,7.8,4.5,1.2,0.5,3.8,2.1,21.7,,-3.26,3,196,90,Forward,0
1002,Jimmer Fredette\fredeji01,2010-11,BYU,MWC,37,37.0,35.8,9.4,20.7,0.452,6.0,12.2,0.491,3.4,8.5,0.396,6.8,7.6,0.894,0.6,2.8,3.4,4.3,1.3,0.0,3.5,1.3,28.9,,5.76,4,188,88,Guard,0
1003,Thomas Welsh\welshth01,2017-18,UCLA,Pac-12,33,33.0,33.2,4.9,10.1,0.485,3.5,6.7,0.527,1.4,3.4,0.402,1.5,1.8,0.828,2.6,8.2,10.8,1.4,0.7,0.9,1.0,2.4,12.6,,6.86,4,213,111,Center,0
1004,Troy Bell\belltr01,2002-03,Boston College,Big East,31,31.0,38.6,7.2,16.4,0.441,3.8,7.9,0.484,3.4,8.5,0.402,7.3,8.6,0.847,1.5,3.0,4.6,3.7,2.3,0.2,2.5,2.1,25.2,,7.23,4,185,81,Guard,0
1005,Anthony Carter\cartean01,1997-98,Hawaii,WAC,29,,,6.6,14.6,0.45299999999999996,5.4,10.8,0.503,1.2,3.8,0.309,3.8,4.9,0.782,,,5.2,7.3,2.2,0.3,,,18.2,,4.27,2,185,86,Guard,0
1006,Chris McCray\mccrach01,2005-06,Maryland,ACC,16,15.0,30.7,4.9,9.6,0.516,3.4,5.5,0.625,1.5,4.1,0.369,3.8,4.3,0.897,1.3,2.3,3.5,3.6,2.2,0.6,2.5,2.1,15.2,,6.73,4,196,87,Guard,0
1007,Pat Garrity\garripa01,1997-98,Notre Dame,Big East,27,,,7.9,16.5,0.48100000000000004,6.4,12.5,0.516,1.5,4.0,0.37,5.9,7.9,0.75,,,8.3,2.4,0.6,0.6,,,23.2,,6.28,4,206,107,Forward,0
1008,Jacob Wiley\wileyja01,2016-17,Eastern Washington,Big Sky,34,34,34.3,7.8,12.1,.643,7.6,11.9,.642,0.1,0.2,.714,4.7,5.6,.828,2.8,6.3,9.1,2.4,0.8,2.8,3.8,3.0,20.4,,-4.43,2,201,99,Forward,1
1009,Jason Hart\hartja01,1999-00,Syracuse,Big East,32,,33.8,3.9,9.5,0.41100000000000003,2.7,5.9,0.46,1.2,3.6,0.33,2.9,4.0,0.7340000000000001,,,3.0,6.5,1.8,0.1,3.5,2.4,11.9,,6.2,4,190,83,Guard,0
1010,Ruben Boumtje-Boumtje\boumtru01,2000-01,Georgetown,Big East,33,33.0,21.6,3.2,6.2,0.517,3.2,6.2,0.517,0.0,0.0,,2.7,3.8,0.718,2.6,4.2,6.8,0.9,0.7,2.4,2.2,2.5,9.1,,1.58,4,213,116,Center,0
1011,Gary Payton\paytoga02,1989-90,Oregon State,Pac-10,29,29.0,37.8,9.9,19.7,0.504,8.1,14.3,0.569,1.8,5.4,0.33299999999999996,4.1,5.9,0.69,,,4.7,8.1,3.4,0.5,3.7,3.6,25.7,,6.91,4,193,81,Guard,0
1012,Ben Simmons\simmobe01,2015-16,LSU,SEC,33,32.0,34.9,6.5,11.7,0.56,6.5,11.6,0.561,0.0,0.1,0.33299999999999996,6.0,9.0,0.67,3.1,8.6,11.8,4.8,2.0,0.8,3.4,2.8,19.2,,7.0,1,208,102,Forward,0
1013,Jawun Evans\evansja01,2016-17,Oklahoma State,Big 12,32,32.0,29.3,6.6,15.1,0.43799999999999994,5.5,12.1,0.452,1.1,3.0,0.379,4.8,6.0,0.812,0.8,2.7,3.4,6.4,1.8,0.1,2.8,2.3,19.2,,12.22,2,183,79,Guard,0
1014,Erick Dampier\dampier01,1995-96,Mississippi State,SEC,34,,32.7,5.7,10.4,0.551,5.7,10.4,0.551,0.0,0.0,,3.1,5.0,0.612,,,9.3,2.3,0.5,3.1,2.7,2.5,14.5,,8.72,3,211,120,Center,0
1015,Russ Smith\smithru01,2013-14,Louisville,AAC,37,36.0,29.3,6.1,13.0,0.46799999999999997,4.2,8.1,0.517,1.9,4.9,0.387,4.1,5.9,0.705,0.8,2.5,3.3,4.6,2.0,0.1,2.8,2.5,18.2,,4.79,4,183,74,Guard,0
1016,Josh Powell\poweljo01,2002-03,NC State,ACC,31,31.0,27.0,4.6,8.1,0.5710000000000001,4.4,7.4,0.5920000000000001,0.3,0.8,0.375,2.8,3.8,0.7390000000000001,2.4,2.9,5.3,1.0,0.6,1.3,2.5,2.8,12.4,,7.56,2,206,102,Forward,0
1017,B.J. Johnson\johnsbj01,2001-02,Villanova,Big East,16,1.0,4.9,0.1,0.6,0.222,0.1,0.3,0.4,0.0,0.3,0.0,0.6,0.8,0.75,0.2,0.3,0.5,0.2,0.4,0.0,0.3,1.0,0.8,,6.18,3,190,87,Guard,0
1018,Smush Parker\parkesm01,2001-02,Fordham,A-10,28,26.0,35.0,5.5,12.6,0.433,3.4,6.4,0.536,2.0,6.2,0.32799999999999996,3.6,4.9,0.73,1.3,3.1,4.4,4.5,2.3,0.3,4.4,2.5,16.5,,3.47,1,193,86,Guard,0
1019,Derrick Walton\waltode01,2016-17,Michigan,Big Ten,38,37.0,34.8,4.5,10.3,0.436,1.9,4.2,0.456,2.6,6.1,0.42200000000000004,3.9,4.5,0.8759999999999999,0.4,4.3,4.8,5.0,1.1,0.0,1.7,1.7,15.5,,10.17,4,183,83,Guard,0
1020,George King\kingge03,2017-18,Colorado,Pac-12,32,31.0,28.5,4.4,10.0,0.445,2.5,5.1,0.494,1.9,4.9,0.395,2.1,2.7,0.782,1.8,6.1,7.8,1.1,0.5,0.7,2.0,2.4,12.9,,7.0,4,198,99,Guard,0
1021,James Southerland\southja01,2012-13,Syracuse,Big East,34,11.0,29.5,4.7,10.5,0.45,2.3,4.3,0.524,2.5,6.2,0.39799999999999996,1.3,1.7,0.789,1.3,3.9,5.2,1.1,1.4,0.8,1.1,2.3,13.3,,8.57,4,203,97,Forward,0
1022,Shelden Williams\willish02,2005-06,Duke,ACC,36,36.0,33.3,6.6,11.4,0.578,6.5,11.2,0.5820000000000001,0.1,0.2,0.33299999999999996,5.6,7.5,0.7440000000000001,3.3,7.4,10.7,1.1,1.7,3.8,2.5,3.2,18.8,,8.77,4,206,113,Forward,0
1023,Will Perdue\perduwi01,1987-88,Vanderbilt,SEC,31,,32.7,7.5,11.9,0.634,7.5,11.9,0.634,0.0,0.0,,3.2,4.7,0.6729999999999999,,,10.1,2.6,0.4,2.4,2.1,3.4,18.3,,7.94,4,213,108,Center,0
