playerName,Season,School,Conf,position,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,spacer1,SOS,yearsInCollege,heightInCm,weightInKg,transferredSchools
Chris Richard\richach01,2006-07,Florida,SEC,Center,40,4,18.4,2.5,3.6,0.69,2.5,3.6,0.69,0,0,,1.3,2.1,0.627,1.6,2.1,3.7,0.4,0.3,0.3,1.2,2.3,6.2,,7.33,4,206,122,0
Jalen Brunson\brunsja01,2017-18,Villanova,Big East,Guard,40,40,31.8,6.8,13,0.521,4.6,7.7,0.599,2.2,5.3,0.408,3.3,4.1,0.802,0.3,2.8,3.1,4.6,0.9,0,1.8,2,18.9,,10.24,3,190,90,0
Aaron Jackson\jacksaa01,2008-09,Duquesne,A-10,Guard,34,34,36.7,6.7,12.1,0.554,5.4,8.7,0.613,1.4,3.4,0.405,4.5,5.5,0.809,1.8,3.7,5.5,5.7,1.6,0.1,3,1.9,19.3,,2.48,4,193,83,0
Jerome Williams\willije01,1995-96,Georgetown,Big East,Forward,37,37,27.5,4,6.8,0.588,3.9,6.6,0.601,0,0.2,0.143,2.3,3.6,0.639,,,8.8,1.4,1.9,0.4,1.9,1.8,10.3,,9.83,2,206,93,0
Willie Green\greenwi01,2002-03,Detroit,Horizon,Guard,30,30,34,8.1,16.6,0.49,6.9,13.3,0.519,1.2,3.3,0.374,5.1,6.3,0.805,1.1,3.9,4.9,2.5,1.3,0.4,2.3,2.4,22.6,,-0.1,4,193,90,0
James Nunnally\nunnaja01,2011-12,UCSB,Big West,Forward,31,31,33.7,5.8,12.4,0.47,4,7.4,0.537,1.8,5,0.37,2.5,3.2,0.796,1.1,4.9,5.9,2.8,0.7,0.3,2.5,2,16,,-1.38,4,201,92,0
Brad Wanamaker\wanambr01,2010-11,Pitt,Big East,Guard,34,34,30.4,3.9,8.7,0.448,3.4,7.3,0.472,0.5,1.4,0.327,3.4,4.5,0.76,1.4,3.9,5.2,5.1,1.4,0.4,2.3,2.1,11.7,,7.85,4,193,95,0
Jordan Adams\adamsjo01,2013-14,UCLA,Pac-12,Guard,36,36,30.1,5.8,11.9,0.485,4.3,7.9,0.551,1.4,4.1,0.356,4.4,5.3,0.836,1.9,3.5,5.3,2.3,2.6,0.1,1.5,2.2,17.4,,7.62,2,196,99,0
Darren Collison\collida01,2008-09,UCLA,Pac-10,Guard,35,35,31.5,5,9.8,0.509,3.8,6.9,0.558,1.2,3,0.394,3.2,3.6,0.897,0.5,1.9,2.4,4.7,1.6,0.1,2.5,1.5,14.4,,7.18,4,185,72,0
Treveon Graham\grahatr01,2014-15,VCU,A-10,Guard,33,33,29.4,5.2,12.2,0.428,3.3,7.1,0.462,1.9,5.1,0.381,3.8,5.5,0.691,2.2,4.9,7.1,1.6,0.6,0.3,1.2,2,16.2,,6.1,4,198,99,0
Glen Rice\ricegl01,1988-89,Michigan,Big Ten,Forward,37,37,34,9.8,17,0.577,7.1,11.8,0.604,2.7,5.2,0.516,3.4,4,0.832,,,6.3,2.3,1.1,0.3,2.2,2,25.6,,12.06,4,201,97,0
Terry Rozier\roziete01,2014-15,Louisville,ACC,Guard,36,35,35,5.9,14.5,0.411,4.6,10.1,0.456,1.3,4.4,0.306,3.9,4.9,0.79,1.2,4.4,5.6,3,2,0.2,2.2,1.7,17.1,,8.98,2,185,86,0
Kadeem Allen\allenka01,2016-17,Arizona,Pac-12,Guard,34,33,30,3.1,6.9,0.453,2.2,4.7,0.466,0.9,2.2,0.427,2.5,3.4,0.741,0.4,3.7,4,3,1.6,0.6,1.9,2.4,9.8,,7.63,2,190,81,0
Kris Dunn\dunnkr01,2015-16,Providence,Big East,Guard,33,32,33,5.6,12.5,0.448,4.3,9,0.477,1.3,3.4,0.372,4,5.8,0.695,1.1,4.2,5.3,6.2,2.5,0.6,3.5,2.8,16.4,,8.46,4,190,92,0
Julian Washburn\washbju01,2014-15,UTEP,CUSA,Forward,33,31,33.8,3.8,9.3,0.415,2.6,6.1,0.433,1.2,3.2,0.381,1.4,1.9,0.719,0.9,3.2,4.1,2.6,0.9,0.6,1.3,1.9,10.3,,-0.51,4,203,95,0
Felipe Lopez\lopezfe01,1997-98,St. John's (NY),Big East,Guard,32,,,6.4,14.9,0.431,4.6,9.4,0.487,1.9,5.6,0.337,2.8,4.9,0.573,,,4.8,2.7,1.2,0.8,,,17.6,,6.76,4,196,90,0
Patrick O'Bryant\obryapa01,2005-06,Bradley,MVC,Center,25,21,25.7,5.3,9.6,0.552,5.3,9.6,0.552,0,0,,2.8,4.1,0.676,2.9,5.4,8.3,0.8,0.9,2.9,2.1,3,13.4,,5.38,2,213,117,0
Ben Handlogten\handlbe01,1995-96,Western Michigan,MAC,Forward,27,,31.3,5.7,9.5,0.599,5.7,9.5,0.598,0,0,1,4.3,6.4,0.671,,,8.8,1.6,1.4,1.5,3,2.8,15.7,,1.84,4,208,108,0
T.J. Warren\warretj01,2013-14,NC State,ACC,Forward,35,35,35.4,9.8,18.6,0.525,8.9,15.3,0.58,0.9,3.3,0.267,4.5,6.5,0.69,3.2,3.9,7.1,1.1,1.8,0.6,2.4,2.8,24.9,,7.44,2,203,105,0
Dakari Johnson\johnsda04,2014-15,Kentucky,SEC,Center,39,0,16.3,2,4,0.506,2,4,0.506,0,0,,2.3,3.7,0.625,1.7,2.9,4.6,0.7,0.4,0.9,1.1,1.8,6.4,,8.67,2,213,115,0
Glen Davis\davisgl01,2006-07,LSU,SEC,Forward,29,28,35,6.1,12.7,0.484,5.6,11,0.505,0.6,1.7,0.347,4.8,6.7,0.713,3.9,6.6,10.4,2.3,1.1,1,2.8,2.3,17.7,,7.44,3,206,131,0
Sean Lampley\lamplse01,2000-01,California,Pac-10,Forward,31,31,34.6,6.7,13.4,0.502,6.5,12.4,0.527,0.2,1.1,0.212,5.8,7.9,0.738,1.5,5.7,7.2,3.3,0.9,0.5,3.6,2.5,19.5,,9.08,4,201,102,0
Taylor Griffin\griffta01,2008-09,Oklahoma,Big 12,Forward,36,36,30,3.5,6.5,0.536,3.3,6.1,0.548,0.1,0.4,0.357,2.5,3.6,0.7,2.3,3.6,5.8,1.3,1.3,1,1.7,2.8,9.6,,6.88,4,201,107,0
Luol Deng\denglu01,2003-04,Duke,ACC,Forward,37,32,31.1,5.7,11.9,0.476,4.6,8.9,0.515,1.1,3,0.36,2.6,3.7,0.71,2.2,4.7,6.9,1.8,1.3,1.1,2.2,2.2,15.1,,10.86,1,203,99,0
Cole Aldrich\aldrico01,2009-10,Kansas,Big 12,Center,36,36,26.8,4.1,7.4,0.562,4.1,7.4,0.562,0,0,,3,4.4,0.679,3.1,6.8,9.8,0.9,0.8,3.5,1.6,2.6,11.3,,8.25,3,211,111,0
Matt Freije\freijma01,2003-04,Vanderbilt,SEC,Forward,33,33,29.8,5.6,13.5,0.415,3.7,8.2,0.452,1.9,5.3,0.356,5.3,6.7,0.788,2,3.4,5.4,0.9,0.7,0.6,1,1.6,18.4,,7.58,4,208,108,0
Kelenna Azubuike\azubuke01,2004-05,Kentucky,SEC,Guard,34,34,29.1,5.4,11,0.488,4,7.1,0.56,1.4,3.9,0.356,2.5,3.5,0.729,1.7,3,4.7,1.5,1.1,0.4,1.6,1.8,14.7,,8.1,3,196,99,0
Antonio Burks\burksan01,2003-04,Memphis,CUSA,Guard,30,30,34.3,5.9,12.4,0.474,4,7.8,0.511,1.9,4.6,0.413,2.4,3.8,0.632,0.5,2.7,3.2,5.5,2.4,0.2,2.5,2.3,16,,5.96,3,185,90,0
James Ennis\ennisja01,2012-13,Long Beach State,Big West,Guard,33,32,33.1,5.5,11.2,0.491,3.8,6.6,0.585,1.7,4.7,0.357,3.8,4.6,0.834,2,4.7,6.7,2.1,1.8,1.3,3,2.3,16.5,,1.92,2,201,95,0
Isaac Humphries\humphis01,2016-17,Kentucky,SEC,Forward,38,1,8.3,1.2,2.3,0.511,1.2,2.3,0.511,0,0,,0.4,0.7,0.6,1.3,1.4,2.8,0.2,0.2,0.5,0.4,1.5,2.8,,10.49,2,213,117,0
Archie Goodwin\goodwar01,2012-13,Kentucky,SEC,Guard,33,33,31.8,4.8,10.8,0.44,4.2,8.9,0.478,0.5,1.9,0.266,4.1,6.4,0.637,1.5,3.2,4.6,2.7,1.1,0.5,3.1,2.9,14.1,,5.78,1,196,89,0
Wayne Simien\simiewa01,2004-05,Kansas,Big 12,Forward,26,26,34.3,7.3,13.3,0.552,7.2,12.8,0.563,0.2,0.5,0.286,5.5,6.7,0.816,3.2,7.8,11,1.4,0.6,0.6,2.3,2.6,20.3,,10.85,4,206,115,0
Mitch Richmond*\richmmi01,1987-88,Kansas State,Big 8,Guard,34,,35.3,7.9,15.3,0.514,6.5,12.4,0.525,1.4,2.9,0.469,5.5,7.1,0.775,,,6.3,3.7,0.7,0.4,3.4,2.3,22.6,,10.14,2,196,97,0
Nate Robinson\robinna01,2004-05,Washington,Pac-10,Guard,35,35,31.5,5.4,11.6,0.463,3.6,7,0.514,1.8,4.6,0.385,3.9,5,0.782,1.5,2.3,3.9,4.3,1.7,0.2,2,2.8,16.4,,7.66,3,175,81,0
Rodney Carney\carnero01,2005-06,Memphis,CUSA,Forward,37,29,27.8,5.9,13.6,0.436,3.2,6.6,0.484,2.8,7.1,0.391,2.5,3.6,0.712,1.5,2.7,4.3,1.3,1.3,0.7,1.5,2.3,17.2,,4.24,4,201,92,0
Sean Williams\willise01,2006-07,Boston College,ACC,Forward,15,15,32.2,4.2,7.7,0.548,4.2,7.7,0.548,0,0,,3.7,5.3,0.7,2.4,4.5,6.9,1.2,1.4,5,2.3,3.2,12.1,,9.21,3,208,106,0
Tarence Kinsey\kinseta01,2005-06,South Carolina,SEC,Guard,38,37,34.8,5.5,12.1,0.453,3.6,7.2,0.507,1.9,5,0.376,3,3.5,0.843,1.4,3.2,4.6,2.3,1.6,0.3,2.1,2.2,15.8,,8.14,4,198,83,0
Renaldo Balkman\balkmre01,2005-06,South Carolina,SEC,Forward,38,22,25.7,4,6.6,0.608,3.9,6.2,0.624,0.1,0.3,0.308,1.5,2.7,0.538,2.1,4.2,6.3,1.9,1.7,1.3,1.7,2.2,9.6,,8.14,3,203,94,0
Maurice Carter\cartema01,1998-99,LSU,SEC,Guard,27,,35.2,5.9,13.4,0.438,3.3,7.1,0.458,2.6,6.3,0.415,2.9,4.4,0.642,,,5.7,1.2,1.1,0.3,,,17.3,,5.89,4,196,95,0
Trae Young\youngtr01,2017-18,Oklahoma,Big 12,Guard,32,32,35.4,8.2,19.3,0.422,4.5,9.1,0.493,3.7,10.3,0.36,7.4,8.6,0.861,0.4,3.5,3.9,8.7,1.7,0.3,5.2,1.8,27.4,,10.56,1,188,81,0
Damyean Dotson\dotsoda01,2016-17,Houston,AAC,Guard,32,32,34.3,6.3,13.4,0.47,2.9,5.8,0.505,3.4,7.6,0.443,1.4,1.7,0.83,1.5,5.4,6.9,1.1,0.9,0.2,1,1.7,17.4,,3.42,4,196,94,1
Craig Brackins\brackcr01,2009-10,Iowa State,Big 12,Forward,32,32,35.1,6,14.3,0.42,5.2,11.6,0.446,0.8,2.7,0.31,3.7,4.8,0.76,2.1,6.4,8.5,2.2,0.8,1.2,2.1,2,16.5,,8.37,3,208,104,0
Tyler Davis\davisty01,2002-03,Dartmouth,Ivy,Forward,4,0,2.3,0.3,0.3,1,0.3,0.3,1,0,0,,0.5,0.5,1,0.3,0,0.3,0,0,0,0.3,0,1,,-5.44,3,201,97,0
Eddie Gill\gilled01,1999-00,Weber State,Big Sky,Guard,28,,36,4.6,11.6,0.394,2.7,6.5,0.415,1.9,5.1,0.366,5.3,6.2,0.861,,,6.4,6.9,3.2,0.3,3.9,2.6,16.3,,0.46,2,183,86,0
Chris McCullough\mcculch01,2014-15,Syracuse,ACC,Forward,16,16,28.1,3.4,7.1,0.478,3.3,7,0.473,0.1,0.1,1,2.5,4.4,0.563,2.3,4.6,6.9,1.1,1.7,2.1,2.2,2.6,9.3,,7.68,1,208,99,0
Patrick Patterson\pattepa01,2009-10,Kentucky,SEC,Forward,38,38,33,5.7,9.8,0.575,5,8,0.626,0.6,1.8,0.348,2.4,3.4,0.692,3.1,4.4,7.4,0.9,0.7,1.3,1.1,1.6,14.3,,6.82,3,206,106,0
Erik McCree\mccreer01,2016-17,Louisiana Tech,CUSA,Forward,33,33,31.7,6.1,12.8,0.476,4.5,8.3,0.538,1.6,4.5,0.362,3.8,5,0.77,1.6,7.3,8.9,1.3,0.5,0.5,2.5,1.6,17.7,,-4.35,4,203,99,1
Devin Brown\brownde02,2001-02,UTSA,Southland,Guard,28,23,32.3,5.8,14.4,0.403,4.2,10,0.419,1.6,4.4,0.366,5.1,7.1,0.727,2.2,6.1,8.3,2.8,1.7,0.2,2.8,2.5,18.3,,-7.84,4,196,99,0
Peyton Siva\sivape01,2012-13,Louisville,Big East,Guard,40,40,31.2,3.5,8.6,0.404,2.5,5.3,0.476,1,3.3,0.288,2.1,2.5,0.867,0.3,2.1,2.4,5.7,2.3,0.2,2.7,2.6,10,,9.13,4,183,83,0
Deyonta Davis\davisde01,2015-16,Michigan State,Big Ten,Forward,35,16,18.6,3.4,5.7,0.598,3.4,5.7,0.598,0,0,,0.7,1.1,0.605,2.1,3.4,5.5,0.7,0.3,1.8,0.9,2.3,7.5,,6.94,1,208,111,0
Jerome Robinson\robinje01,2000-01,Bradley,MVC,Guard,30,29,37,5.2,12.1,0.431,2.4,5.5,0.436,2.8,6.6,0.426,3.7,4.7,0.794,0.6,3.6,4.2,2.6,1.1,0.5,1.9,2,16.9,,1.75,4,193,88,0
Dewayne Dedmon\dedmode01,2012-13,USC,Pac-12,Forward,31,29,22.3,2.8,5.7,0.5,2.8,5.6,0.509,0,0.1,0,1,1.5,0.681,2.3,4.7,7,0.6,1.1,2.1,1.6,3,6.7,,8.25,2,213,115,0
Nigel Hayes\hayesni01,2016-17,Wisconsin,Big Ten,Forward,37,37,32.2,4.9,10.6,0.457,4.3,8.8,0.488,0.6,1.9,0.314,3.6,6.2,0.587,2.2,4.4,6.6,2.7,0.8,0.4,1.7,1.8,14,,9.4,4,203,106,0
Scott Williams\willisc01,1989-90,UNC,ACC,Forward,33,30,24.6,5.8,10.4,0.554,5.7,10.2,0.563,0,0.2,0.143,2.9,4.7,0.615,,,7.3,0.8,1.1,1.2,2.2,3.5,14.5,,10.96,4,208,104,0
Maurice Ndour\ndourma01,2014-15,Ohio,MAC,Forward,30,29,34.9,5.5,11.3,0.484,4.6,9.2,0.495,0.9,2.1,0.435,4.1,5.3,0.785,2.3,6.1,8.3,1.7,1.1,2.3,3,2.8,16,,0.45,2,206,90,0
Sasha Kaun\kaunsa01,2007-08,Kansas,Big 12,Center,40,6,17.7,2.7,4.4,0.619,2.7,4.4,0.619,0,0,,1.7,3.1,0.541,1.6,2.3,3.9,0.3,0.4,1.2,0.8,2.4,7.1,,8.2,4,211,113,0
Bernard Robinson\robinbe01,2003-04,Michigan,Big Ten,Forward,34,33,32.2,4.4,10.2,0.432,3.9,8.2,0.477,0.5,2,0.25,2.8,3.6,0.77,1.1,4.6,5.7,3.8,1.9,0.3,2.7,2.5,12.1,,6.16,4,198,95,0
Brian Cook\cookbr01,2002-03,Illinois,Big Ten,Forward,30,30,31.3,6.7,14.1,0.479,5.8,11.1,0.526,0.9,3,0.303,5.6,6.8,0.82,1.5,6.1,7.6,2,0.7,0.4,2.8,2.9,20,,6.76,4,206,106,0
Andrew Goudelock\goudean01,2010-11,College of Charleston,Southern,Guard,37,37,35.2,8.6,18.9,0.455,5.1,10.2,0.496,3.5,8.7,0.407,3,3.6,0.821,0.7,3.2,3.9,4.2,0.9,0.2,3.2,1.8,23.7,,-1.04,4,188,90,0
Michael Bradley\bradlmi01,2000-01,Villanova,Big East,Center,31,31,34,8.2,11.8,0.692,7.8,10.7,0.727,0.4,1.1,0.353,4,6.8,0.59,3.5,6.3,9.8,2.6,0.9,1.8,2.8,2.9,20.8,,6.45,3,208,111,1
Von Wafer\wafervo01,2004-05,Florida State,ACC,Guard,29,22,26.1,4.3,9.8,0.437,2,4.1,0.492,2.2,5.7,0.396,1.7,2.3,0.721,0.2,2.3,2.5,1.7,1,0.3,1.7,1.1,12.5,,8.99,2,196,95,0
Khyri Thomas\thomakh01,2017-18,Creighton,Big East,Guard,33,33,31.7,5.6,10.4,0.538,3.7,5.8,0.639,1.9,4.6,0.411,2,2.6,0.788,1.1,3.3,4.4,2.8,1.7,0.2,1.8,1.9,15.1,,8.1,3,190,90,0
Raef LaFrentz\lafrera01,1997-98,Kansas,Big 12,Forward,30,30,30.2,7.7,14.1,0.548,7.5,13.5,0.552,0.3,0.6,0.471,4,5.5,0.738,,,11.4,1,0.9,1.5,2.5,2.4,19.8,,6.54,4,211,108,0
Derrick Favors\favorde01,2009-10,Georgia Tech,ACC,Forward,36,35,27.5,5,8.1,0.611,5,8.1,0.613,0,0,0,2.5,4,0.629,3,5.4,8.4,1,0.9,2.1,2.5,2.6,12.4,,9.02,1,208,111,0
Jorge Gutierrez\gutiejo01,2011-12,California,Pac-12,Guard,33,33,32.2,4.8,10.7,0.444,4,8.4,0.475,0.8,2.3,0.329,2.7,3.7,0.744,1,4.3,5.3,4.1,1.2,0.1,2.4,2.4,13,,4.53,4,190,88,0
Jared Jeffries\jeffrja01,2001-02,Indiana,Big Ten,Forward,36,36,32.6,5.3,11.5,0.457,4.5,9.5,0.472,0.8,2,0.38,3.7,5.6,0.667,2.5,5.1,7.6,2.1,1.5,1.3,2.8,2.4,15,,12.08,2,211,104,0
Bobby Jackson\jacksbo01,1996-97,Minnesota,Big Ten,Guard,35,,31.5,5.5,12.4,0.441,4.6,9.6,0.476,0.9,2.8,0.32,3.5,4.4,0.786,,,6.1,4,2.1,0.2,2.3,3,15.3,,9.2,2,185,83,0
Chris Gatling\gatlich01,1990-91,Old Dominion,Sun Belt,Forward,32,30,31.3,7.8,12.7,0.62,7.8,12.6,0.621,0,0,0,5.3,7.7,0.692,,,11.1,0.8,1.9,2.7,2.8,3.2,21,,-0.24,3,208,99,0
Tyler Ennis\ennisty01,2013-14,Syracuse,ACC,Guard,34,34,35.7,4.4,10.6,0.411,3.5,8.1,0.429,0.9,2.5,0.353,3.4,4.4,0.765,0.8,2.6,3.4,5.5,2.1,0.2,1.7,2,12.9,,7.25,1,188,81,0
Shawne Williams\willish03,2005-06,Memphis,CUSA,Forward,36,34,27.8,4.3,10.4,0.416,3,6.1,0.489,1.3,4.3,0.312,3.2,4,0.786,1.7,4.4,6.2,1.9,1.4,1.4,2.3,2.9,13.2,,4.24,1,206,102,0
Kawhi Leonard\leonaka01,2010-11,San Diego State,MWC,Forward,36,36,32.6,5.9,13.2,0.444,5.2,10.8,0.478,0.7,2.4,0.291,3.1,4,0.759,3.1,7.5,10.6,2.5,1.4,0.6,2.1,2.5,15.5,,6.36,2,201,102,0
Buddy Hield\hieldbu01,2015-16,Oklahoma,Big 12,Guard,37,37,35.4,8.1,16.2,0.501,4.2,7.5,0.552,4,8.7,0.457,4.8,5.4,0.88,1.2,4.5,5.7,2,1.1,0.5,3.1,2.1,25,,11.14,4,193,94,0
John Wall\walljo01,2009-10,Kentucky,SEC,Guard,37,37,34.8,5.5,11.8,0.461,4.5,8.8,0.509,1,3.1,0.325,4.7,6.3,0.754,0.8,3.5,4.3,6.5,1.8,0.5,4,1.9,16.6,,6.82,1,193,88,0
Jamal Mashburn\mashbja01,1992-93,Kentucky,SEC,Forward,34,,32.6,7.6,15.5,0.492,5.7,10.2,0.558,1.9,5.3,0.367,3.8,5.7,0.67,,,8.4,3.6,1.5,0.4,3,2.7,21,,9.23,3,203,108,0
Cameron Bairstow\bairsca01,2013-14,New Mexico,MWC,Forward,34,34,32.9,7,12.5,0.556,6.9,12.4,0.558,0,0.1,0.333,6.4,8.8,0.735,2.2,5.1,7.4,1.6,0.6,1.5,2,2.1,20.4,,4.84,4,206,113,0
Justin Harper\harpeju01,2010-11,Richmond,A-10,Forward,37,37,31.8,6.6,12.4,0.534,4.5,7.8,0.585,2.1,4.6,0.448,2.5,3.2,0.797,1.7,5.2,6.9,1.2,0.6,1.2,1.5,2.2,17.9,,2.79,4,208,102,0
Chris Wilcox\wilcoch01,2001-02,Maryland,ACC,Center,36,26,24.1,4.8,9.5,0.504,4.8,9.5,0.507,0,0.1,0,2.4,4.1,0.585,2.7,4.4,7.1,1.5,0.8,1.5,1.5,2.7,12,,9.38,2,208,100,0
Jalen Rose\roseja01,1993-94,Michigan,Big Ten,Guard,32,,36,6.9,14.9,0.461,5.2,10.1,0.512,1.7,4.8,0.355,4.4,6,0.734,,,5.7,3.9,1.2,0.2,2.7,2.6,19.9,,12.04,3,203,95,0
Jeffery Taylor\tayloje03,2011-12,Vanderbilt,SEC,Forward,36,36,32.1,5.8,11.8,0.493,4,7.5,0.533,1.8,4.3,0.423,2.6,4.4,0.605,2.1,3.4,5.6,1.7,1.3,0.4,2.2,1.9,16.1,,8.04,4,201,102,0
Keon Clark\clarkke01,1997-98,UNLV,WAC,Center,10,,,5.7,10.4,0.548,5.3,9.6,0.552,0.4,0.8,0.5,3,4.5,0.667,,,3,1.9,0.2,2.6,,,14.8,,5.31,2,211,99,0
Josh Davis\davisjo02,2001-02,Wyoming,MWC,Forward,31,30,27.4,4.6,8.6,0.53,4.3,7.3,0.596,0.3,1.4,0.186,2.3,3.9,0.583,2.4,5.5,7.9,1.5,1.2,1.5,1.6,3.3,11.7,,2.72,4,203,106,0
Jonathan Isaac\isaacjo01,2016-17,Florida State,ACC,Forward,32,32,26.2,4.1,8,0.508,3.1,5.2,0.593,1,2.8,0.348,2.9,3.7,0.78,1.8,6.1,7.8,1.2,1.2,1.5,1.5,2.2,12,,8.87,1,208,95,0
Abdel Nader\naderab01,2015-16,Iowa State,Big 12,Forward,35,35,31.1,4.6,9.6,0.478,3.1,5.6,0.553,1.5,4,0.371,2.2,3,0.736,0.7,4.2,5,1.5,1.1,0.7,2.3,2.8,12.9,,10.16,4,198,104,1
Troy Murphy\murphtr01,2000-01,Notre Dame,Big East,Forward,30,29,36.3,7.4,15.8,0.471,6.4,12.9,0.499,1,2.9,0.349,5.9,7.7,0.766,3.1,6.1,9.2,2.1,0.9,1.7,3,3.2,21.8,,5.68,3,211,111,0
Earl Clark\clarkea01,2008-09,Louisville,Big East,Forward,37,36,34.3,5.5,11.9,0.457,4.6,9.4,0.493,0.8,2.6,0.326,2.4,3.8,0.647,2.8,5.9,8.7,3.2,1,1.4,3.2,1.9,14.2,,8.41,3,206,102,0
David Robinson*\robinda01,1986-87,Navy,CAA,Center,32,32,34.6,10.9,18.5,0.591,10.9,18.5,0.591,0,0,1,6.3,9.9,0.637,,,11.8,1,2.1,4.5,2.2,2.7,28.2,,-1.44,4,216,106,0
Adonis Thomas\thomaad01,2012-13,Memphis,CUSA,Forward,36,36,29.3,4.3,10.6,0.405,3.6,8.2,0.439,0.7,2.5,0.292,2.4,3.1,0.752,1.5,2.9,4.5,1.9,0.7,0.7,1.6,1.4,11.7,,2.7,2,201,108,0
Chasson Randle\randlch01,2014-15,Stanford,Pac-12,Guard,37,37,36.4,5.9,14.6,0.403,3.4,7.9,0.436,2.4,6.7,0.363,5.4,6.2,0.877,0.3,3,3.3,3,1.4,0.1,2,2.2,19.6,,7.33,4,188,83,0
Anthony Roberson\roberan02,2004-05,Florida,SEC,Guard,30,32,31.7,6.4,14.1,0.456,3.3,6,0.547,3.1,8.1,0.388,2.7,3,0.9,0.4,1.7,2.2,2.6,0.7,0.1,1.9,1.7,18.7,,7.12,3,188,81,0
Antonio Davis\davisan01,1989-90,UTEP,WAC,Forward,32,32,31,3.7,7.2,0.52,3.7,7.1,0.522,0,0,0,3.3,5.2,0.642,,,7.5,0.7,0.5,1.1,1.7,2.8,10.8,,4.53,4,206,97,0
Dan McClintock\mcclida01,1999-00,Northern Arizona,Big Sky,Center,31,,24.3,6.1,10.3,0.597,6.1,10.3,0.597,0,0,,3.3,4.9,0.682,,,6.5,1.2,0.4,2.3,1.8,2.8,15.6,,1.37,4,213,122,0
Mike Conley\conlemi01,2006-07,Ohio State,Big Ten,Guard,39,39,31.6,4.1,7.9,0.518,3.6,6.2,0.579,0.5,1.8,0.304,2.6,3.7,0.694,0.7,2.7,3.4,6.1,2.2,0.3,2.2,1.5,11.3,,9.03,1,185,81,0
Chris Kaman\kamanch01,2002-03,Central Michigan,MAC,Center,31,31,34,7.9,12.6,0.622,7.9,12.6,0.622,0,0,,6.6,8.9,0.749,3.6,8.4,12,1.2,0.6,3.2,4.4,3.2,22.4,,1.79,3,213,121,0
Brandon Bass\bassbr01,2004-05,LSU,SEC,Forward,30,29,33.6,6,10.6,0.567,5.6,9.8,0.577,0.4,0.9,0.462,4.9,6.3,0.777,2.7,6.3,9.1,0.8,0.8,1.6,1.8,2.4,17.3,,7.77,2,203,108,0
Jabari Smith\smithja01,1999-00,LSU,SEC,Center,34,,28.5,4.6,8.3,0.553,4.2,7.3,0.579,0.4,1,0.371,2.9,4.9,0.595,,,7,2.2,0.7,1,2.6,2.5,12.5,,5.78,2,211,113,0
Mike Tobey\tobeymi01,2015-16,Virginia,ACC,Forward,37,7,15.7,3.2,5.4,0.601,3.2,5.1,0.622,0.1,0.3,0.2,0.8,1.4,0.62,1.5,2.8,4.4,0.4,0.3,0.6,0.7,2.1,7.3,,11.12,4,211,114,0
Ira Bowman\bowmair01,1995-96,Penn,Ivy,Forward,27,,35.2,5.5,12.1,0.454,4.5,9.3,0.48,1,2.8,0.368,4.4,6.1,0.711,,,5,5.3,2.1,0.3,,,16.4,,-4.87,5,196,88,1
Lavoy Allen\allenla01,2010-11,Temple,A-10,Forward,33,33,33.9,4.7,9.7,0.48,4.5,9.2,0.49,0.2,0.5,0.294,2.1,3,0.697,2.7,5.9,8.6,2.3,0.7,1.8,1.6,2.3,11.6,,4.23,4,206,102,0
Erick Barkley\barkler01,1999-00,St. John's (NY),Big East,Guard,28,,36.9,5.7,14.3,0.398,3.9,8.6,0.454,1.8,5.7,0.313,2.9,4.4,0.664,,,3,4.5,3,0.3,2.4,2.3,16,,6.96,2,185,80,0
Kelly Oubre\oubreke01,2014-15,Kansas,Big 12,Guard,36,27,21,3.1,6.9,0.444,2.1,4.3,0.497,0.9,2.6,0.358,2.2,3.1,0.718,1.1,3.8,5,0.8,1.1,0.4,1.2,2,9.3,,12.13,1,201,90,0
Caris LeVert\leverca01,2015-16,Michigan,Big Ten,Guard,15,14,30.9,5.5,10.8,0.506,3.5,6.5,0.546,1.9,4.3,0.446,3.6,4.5,0.794,0.6,4.7,5.3,4.9,1,0.2,1.7,1.2,16.5,,7.92,4,201,90,0
Brandon Knight\knighbr03,2010-11,Kentucky,SEC,Guard,38,38,35.9,5.7,13.5,0.423,3.4,7.4,0.461,2.3,6.1,0.377,3.6,4.5,0.795,0.7,3.4,4,4.2,0.7,0.2,3.2,2.2,17.3,,8.91,1,190,83,0
Brendan Haywood\haywobr01,2000-01,UNC,ACC,Center,33,33,27.3,4.7,7.9,0.592,4.7,7.9,0.592,0,0,,2.9,5.6,0.516,3.2,4.2,7.3,1.3,0.5,3.6,2,2.9,12.3,,11.77,4,213,121,0
Matt Bonner\bonnema01,2002-03,Florida,SEC,Forward,33,33,31.4,5.5,10.8,0.51,3.6,6.8,0.531,1.9,4,0.474,2.2,3.1,0.733,2.1,4,6.1,1.5,1.1,0.6,1.6,2.1,15.2,,7.76,4,208,108,0
Corie Blount\blounco01,1992-93,Cincinnati,GMWC,Forward,21,17,28,5,9,0.55,5,9,0.55,0,0,,1.4,2.5,0.566,,,8.1,2.2,1.8,1.6,2.6,3.3,11.3,,6.62,2,206,108,0
